newspaper,date,edition,page_number,scale,year
ojo,2017-09-08,default,18,NA,2017
ojo,2017-09-08,default,5,NA,2017
ojo,2017-09-08,default,14,NA,2017
ojo,2017-09-08,default,12,NA,2017
ojo,2017-09-08,default,22,NA,2017
ojo,2017-09-08,default,17,NA,2017
ojo,2017-09-08,default,23,NA,2017
ojo,2017-09-08,default,2,NA,2017
ojo,2017-09-08,default,11,NA,2017
ojo,2017-09-08,default,6,NA,2017
ojo,2017-09-08,default,9,NA,2017
ojo,2017-09-08,default,8,NA,2017
ojo,2017-09-08,default,10,NA,2017
ojo,2017-09-08,default,4,NA,2017
ojo,2017-09-21,default,13,NA,2017
ojo,2017-09-21,default,7,NA,2017
ojo,2017-09-21,default,15,NA,2017
ojo,2017-09-21,default,8,NA,2017
ojo,2017-09-21,default,12,NA,2017
ojo,2017-09-21,default,10,NA,2017
ojo,2017-09-21,default,24,NA,2017
ojo,2017-09-21,default,17,NA,2017
ojo,2017-09-21,default,19,NA,2017
ojo,2017-09-21,default,14,NA,2017
ojo,2017-09-21,default,21,NA,2017
ojo,2017-09-21,default,4,NA,2017
ojo,2017-09-21,default,18,NA,2017
ojo,2017-09-21,default,11,NA,2017
ojo,2017-09-21,default,9,NA,2017
ojo,2017-09-21,default,16,NA,2017
ojo,2017-09-21,default,23,NA,2017
ojo,2017-09-21,default,3,NA,2017
ojo,2017-09-21,default,5,NA,2017
ojo,2017-09-21,default,1,NA,2017
ojo,2017-09-21,default,2,NA,2017
ojo,2017-09-21,default,20,NA,2017
ojo,2017-09-21,default,22,NA,2017
ojo,2017-09-21,default,6,NA,2017
ojo,2017-09-24,default,7,NA,2017
ojo,2017-09-24,default,4,NA,2017
ojo,2017-09-24,default,22,NA,2017
ojo,2017-09-24,default,3,NA,2017
ojo,2017-09-24,default,14,NA,2017
ojo,2017-09-24,default,21,NA,2017
ojo,2017-09-24,default,20,NA,2017
ojo,2017-09-24,default,24,NA,2017
ojo,2017-09-24,default,15,NA,2017
ojo,2017-09-24,default,17,NA,2017
ojo,2017-09-24,default,19,NA,2017
ojo,2017-09-24,default,12,NA,2017
ojo,2017-09-24,default,10,NA,2017
ojo,2017-09-24,default,1,NA,2017
ojo,2017-09-24,default,16,NA,2017
ojo,2017-09-24,default,5,NA,2017
ojo,2017-09-24,default,8,NA,2017
ojo,2017-09-24,default,11,NA,2017
ojo,2017-09-24,default,23,NA,2017
ojo,2017-09-24,default,9,NA,2017
ojo,2017-09-24,default,6,NA,2017
ojo,2017-09-24,default,18,NA,2017
ojo,2017-09-24,default,13,NA,2017
ojo,2017-09-24,default,2,NA,2017
ojo,2017-09-27,default,4,NA,2017
ojo,2017-09-27,default,6,NA,2017
ojo,2017-09-27,default,18,NA,2017
ojo,2017-09-27,default,9,NA,2017
ojo,2017-09-27,default,7,NA,2017
ojo,2017-09-27,default,3,NA,2017
ojo,2017-09-27,default,1,NA,2017
ojo,2017-09-27,default,2,NA,2017
ojo,2017-09-27,default,16,NA,2017
ojo,2017-09-27,default,24,NA,2017
ojo,2017-09-27,default,11,NA,2017
ojo,2017-09-27,default,20,NA,2017
ojo,2017-09-27,default,5,NA,2017
ojo,2017-09-27,default,13,NA,2017
ojo,2017-09-27,default,15,NA,2017
ojo,2017-09-27,default,21,NA,2017
ojo,2017-09-27,default,10,NA,2017
ojo,2017-09-27,default,17,NA,2017
ojo,2017-09-27,default,12,NA,2017
ojo,2017-09-27,default,14,NA,2017
ojo,2017-09-27,default,23,NA,2017
ojo,2017-09-27,default,22,NA,2017
ojo,2017-09-27,default,19,NA,2017
ojo,2017-09-27,default,8,NA,2017
ojo,2017-09-11,default,23,NA,2017
ojo,2017-09-11,default,22,NA,2017
ojo,2017-09-11,default,8,NA,2017
ojo,2017-09-11,default,15,NA,2017
ojo,2017-09-11,default,3,NA,2017
ojo,2017-09-11,default,2,NA,2017
ojo,2017-09-11,default,20,NA,2017
ojo,2017-09-11,default,1,NA,2017
ojo,2017-09-11,default,5,NA,2017
ojo,2017-09-11,default,24,NA,2017
ojo,2017-09-11,default,7,NA,2017
ojo,2017-09-11,default,14,NA,2017
ojo,2017-09-11,default,4,NA,2017
ojo,2017-09-11,default,19,NA,2017
ojo,2017-09-11,default,12,NA,2017
ojo,2017-09-11,default,10,NA,2017
ojo,2017-09-11,default,21,NA,2017
ojo,2017-09-11,default,17,NA,2017
ojo,2017-09-11,default,16,NA,2017
ojo,2017-09-11,default,13,NA,2017
ojo,2017-09-11,default,18,NA,2017
ojo,2017-09-11,default,6,NA,2017
ojo,2017-09-11,default,11,NA,2017
ojo,2017-09-11,default,9,NA,2017
ojo,2017-09-19,default,10,NA,2017
ojo,2017-09-19,default,4,NA,2017
ojo,2017-09-19,default,20,NA,2017
ojo,2017-09-19,default,13,NA,2017
ojo,2017-09-19,default,2,NA,2017
ojo,2017-09-19,default,5,NA,2017
ojo,2017-09-19,default,24,NA,2017
ojo,2017-09-19,default,1,NA,2017
ojo,2017-09-19,default,15,NA,2017
ojo,2017-09-19,default,19,NA,2017
ojo,2017-09-19,default,8,NA,2017
ojo,2017-09-19,default,16,NA,2017
ojo,2017-09-19,default,18,NA,2017
ojo,2017-09-19,default,3,NA,2017
ojo,2017-09-19,default,12,NA,2017
ojo,2017-09-19,default,22,NA,2017
ojo,2017-09-19,default,9,NA,2017
ojo,2017-09-19,default,17,NA,2017
ojo,2017-09-19,default,21,NA,2017
ojo,2017-09-19,default,11,NA,2017
ojo,2017-09-19,default,14,NA,2017
ojo,2017-09-19,default,6,NA,2017
ojo,2017-09-19,default,7,NA,2017
ojo,2017-09-19,default,23,NA,2017
ojo,2017-09-14,default,18,NA,2017
ojo,2017-09-14,default,2,NA,2017
ojo,2017-09-14,default,21,NA,2017
ojo,2017-09-14,default,12,NA,2017
ojo,2017-09-14,default,15,NA,2017
ojo,2017-09-14,default,22,NA,2017
ojo,2017-09-14,default,8,NA,2017
ojo,2017-09-14,default,19,NA,2017
ojo,2017-09-14,default,14,NA,2017
ojo,2017-09-14,default,24,NA,2017
ojo,2017-09-14,default,17,NA,2017
ojo,2017-09-14,default,9,NA,2017
ojo,2017-09-14,default,11,NA,2017
ojo,2017-09-14,default,16,NA,2017
ojo,2017-09-14,default,20,NA,2017
ojo,2017-09-14,default,5,NA,2017
ojo,2017-09-14,default,13,NA,2017
ojo,2017-09-14,default,6,NA,2017
ojo,2017-09-14,default,23,NA,2017
ojo,2017-09-14,default,4,NA,2017
ojo,2017-09-14,default,3,NA,2017
ojo,2017-09-14,default,7,NA,2017
ojo,2017-09-14,default,10,NA,2017
ojo,2017-09-14,default,1,NA,2017
ojo,2017-09-17,default,18,NA,2017
ojo,2017-09-17,default,15,NA,2017
ojo,2017-09-17,default,7,NA,2017
ojo,2017-09-17,default,22,NA,2017
ojo,2017-09-17,default,2,NA,2017
ojo,2017-09-17,default,12,NA,2017
ojo,2017-09-17,default,23,NA,2017
ojo,2017-09-17,default,21,NA,2017
ojo,2017-09-17,default,24,NA,2017
ojo,2017-09-17,default,14,NA,2017
ojo,2017-09-17,default,19,NA,2017
ojo,2017-09-17,default,1,NA,2017
ojo,2017-09-17,default,8,NA,2017
ojo,2017-09-17,default,10,NA,2017
ojo,2017-09-17,default,5,NA,2017
ojo,2017-09-17,default,16,NA,2017
ojo,2017-09-17,default,17,NA,2017
ojo,2017-09-17,default,4,NA,2017
ojo,2017-09-17,default,3,NA,2017
ojo,2017-09-17,default,13,NA,2017
ojo,2017-09-17,default,9,NA,2017
ojo,2017-09-17,default,11,NA,2017
ojo,2017-09-17,default,6,NA,2017
ojo,2017-09-17,default,20,NA,2017
ojo,2017-09-01,default,24,NA,2017
ojo,2017-09-01,default,4,NA,2017
ojo,2017-09-01,default,14,NA,2017
ojo,2017-09-01,default,7,NA,2017
ojo,2017-09-01,default,18,NA,2017
ojo,2017-09-01,default,10,NA,2017
ojo,2017-09-01,default,1,NA,2017
ojo,2017-09-01,default,17,NA,2017
ojo,2017-09-01,default,2,NA,2017
ojo,2017-09-01,default,12,NA,2017
ojo,2017-09-01,default,8,NA,2017
ojo,2017-09-01,default,22,NA,2017
ojo,2017-09-01,default,13,NA,2017
ojo,2017-09-01,default,20,NA,2017
ojo,2017-09-01,default,19,NA,2017
ojo,2017-09-01,default,5,NA,2017
ojo,2017-09-01,default,21,NA,2017
ojo,2017-09-01,default,23,NA,2017
ojo,2017-09-01,default,16,NA,2017
ojo,2017-09-01,default,9,NA,2017
ojo,2017-09-01,default,11,NA,2017
ojo,2017-09-01,default,6,NA,2017
ojo,2017-09-01,default,15,NA,2017
ojo,2017-09-01,default,3,NA,2017
ojo,2017-09-09,default,16,NA,2017
ojo,2017-09-09,default,17,NA,2017
ojo,2017-09-09,default,7,NA,2017
ojo,2017-09-09,default,2,NA,2017
ojo,2017-09-09,default,15,NA,2017
ojo,2017-09-09,default,13,NA,2017
ojo,2017-09-09,default,10,NA,2017
ojo,2017-09-09,default,21,NA,2017
ojo,2017-09-09,default,14,NA,2017
ojo,2017-09-09,default,9,NA,2017
ojo,2017-09-09,default,4,NA,2017
ojo,2017-09-09,default,6,NA,2017
ojo,2017-09-09,default,20,NA,2017
ojo,2017-09-09,default,1,NA,2017
ojo,2017-09-09,default,24,NA,2017
ojo,2017-09-09,default,3,NA,2017
ojo,2017-09-09,default,8,NA,2017
ojo,2017-09-09,default,18,NA,2017
ojo,2017-09-09,default,5,NA,2017
ojo,2017-09-09,default,22,NA,2017
ojo,2017-09-09,default,23,NA,2017
ojo,2017-09-09,default,19,NA,2017
ojo,2017-09-09,default,11,NA,2017
ojo,2017-09-09,default,12,NA,2017
ojo,2017-09-04,default,12,NA,2017
ojo,2017-09-04,default,6,NA,2017
ojo,2017-09-04,default,8,NA,2017
ojo,2017-09-04,default,9,NA,2017
ojo,2017-09-04,default,7,NA,2017
ojo,2017-09-04,default,14,NA,2017
ojo,2017-09-04,default,10,NA,2017
ojo,2017-09-04,default,21,NA,2017
ojo,2017-09-04,default,22,NA,2017
ojo,2017-09-04,default,17,NA,2017
ojo,2017-09-04,default,13,NA,2017
ojo,2017-09-04,default,4,NA,2017
ojo,2017-09-04,default,23,NA,2017
ojo,2017-09-04,default,11,NA,2017
ojo,2017-09-04,default,3,NA,2017
ojo,2017-09-04,default,19,NA,2017
ojo,2017-09-04,default,24,NA,2017
ojo,2017-09-04,default,18,NA,2017
ojo,2017-09-04,default,16,NA,2017
ojo,2017-09-04,default,1,NA,2017
ojo,2017-09-04,default,20,NA,2017
ojo,2017-09-04,default,5,NA,2017
ojo,2017-09-04,default,15,NA,2017
ojo,2017-09-04,default,2,NA,2017
ojo,2017-09-07,default,3,NA,2017
ojo,2017-09-07,default,15,NA,2017
ojo,2017-09-07,default,8,NA,2017
ojo,2017-09-07,default,24,NA,2017
ojo,2017-09-07,default,2,NA,2017
ojo,2017-09-07,default,14,NA,2017
ojo,2017-09-07,default,4,NA,2017
ojo,2017-09-07,default,16,NA,2017
ojo,2017-09-07,default,20,NA,2017
ojo,2017-09-07,default,22,NA,2017
ojo,2017-09-07,default,17,NA,2017
ojo,2017-09-07,default,9,NA,2017
ojo,2017-09-07,default,5,NA,2017
ojo,2017-09-07,default,6,NA,2017
ojo,2017-09-07,default,13,NA,2017
ojo,2017-09-07,default,18,NA,2017
ojo,2017-09-07,default,10,NA,2017
ojo,2017-09-07,default,19,NA,2017
ojo,2017-09-07,default,23,NA,2017
ojo,2017-09-07,default,21,NA,2017
ojo,2017-09-07,default,1,NA,2017
ojo,2017-09-07,default,11,NA,2017
ojo,2017-09-07,default,12,NA,2017
ojo,2017-09-07,default,7,NA,2017
ojo,2017-09-23,default,1,NA,2017
ojo,2017-09-23,default,13,NA,2017
ojo,2017-09-23,default,10,NA,2017
ojo,2017-09-23,default,7,NA,2017
ojo,2017-09-23,default,21,NA,2017
ojo,2017-09-23,default,15,NA,2017
ojo,2017-09-23,default,5,NA,2017
ojo,2017-09-23,default,12,NA,2017
ojo,2017-09-23,default,3,NA,2017
ojo,2017-09-23,default,19,NA,2017
ojo,2017-09-23,default,8,NA,2017
ojo,2017-09-23,default,17,NA,2017
ojo,2017-09-23,default,20,NA,2017
ojo,2017-09-23,default,14,NA,2017
ojo,2017-09-23,default,18,NA,2017
ojo,2017-09-23,default,22,NA,2017
ojo,2017-09-23,default,24,NA,2017
ojo,2017-09-23,default,2,NA,2017
ojo,2017-09-23,default,4,NA,2017
ojo,2017-09-23,default,6,NA,2017
ojo,2017-09-23,default,23,NA,2017
ojo,2017-09-23,default,9,NA,2017
ojo,2017-09-23,default,11,NA,2017
ojo,2017-09-23,default,16,NA,2017
ojo,2017-09-26,default,7,NA,2017
ojo,2017-09-26,default,18,NA,2017
ojo,2017-09-26,default,13,NA,2017
ojo,2017-09-26,default,21,NA,2017
ojo,2017-09-26,default,23,NA,2017
ojo,2017-09-26,default,2,NA,2017
ojo,2017-09-26,default,4,NA,2017
ojo,2017-09-26,default,24,NA,2017
ojo,2017-09-26,default,1,NA,2017
ojo,2017-09-26,default,20,NA,2017
ojo,2017-09-26,default,14,NA,2017
ojo,2017-09-26,default,15,NA,2017
ojo,2017-09-26,default,12,NA,2017
ojo,2017-09-26,default,19,NA,2017
ojo,2017-09-26,default,16,NA,2017
ojo,2017-09-26,default,10,NA,2017
ojo,2017-09-26,default,17,NA,2017
ojo,2017-09-26,default,5,NA,2017
ojo,2017-09-26,default,11,NA,2017
ojo,2017-09-26,default,22,NA,2017
ojo,2017-09-26,default,9,NA,2017
ojo,2017-09-26,default,8,NA,2017
ojo,2017-09-26,default,3,NA,2017
ojo,2017-09-26,default,6,NA,2017
ojo,2017-09-29,default,14,NA,2017
ojo,2017-09-29,default,16,NA,2017
ojo,2017-09-29,default,21,NA,2017
ojo,2017-09-29,default,23,NA,2017
ojo,2017-09-29,default,2,NA,2017
ojo,2017-09-29,default,19,NA,2017
ojo,2017-09-29,default,4,NA,2017
ojo,2017-09-29,default,13,NA,2017
ojo,2017-09-29,default,6,NA,2017
ojo,2017-09-29,default,11,NA,2017
ojo,2017-09-29,default,24,NA,2017
ojo,2017-09-29,default,5,NA,2017
ojo,2017-09-29,default,10,NA,2017
ojo,2017-09-29,default,22,NA,2017
ojo,2017-09-29,default,9,NA,2017
ojo,2017-09-29,default,3,NA,2017
ojo,2017-09-29,default,20,NA,2017
ojo,2017-09-29,default,7,NA,2017
ojo,2017-09-29,default,1,NA,2017
ojo,2017-09-29,default,8,NA,2017
ojo,2017-09-29,default,17,NA,2017
ojo,2017-09-29,default,12,NA,2017
ojo,2017-09-29,default,15,NA,2017
ojo,2017-09-29,default,18,NA,2017
ojo,2017-09-13,default,20,NA,2017
ojo,2017-09-13,default,16,NA,2017
ojo,2017-09-13,default,21,NA,2017
ojo,2017-09-13,default,24,NA,2017
ojo,2017-09-13,default,12,NA,2017
ojo,2017-09-13,default,6,NA,2017
ojo,2017-09-13,default,9,NA,2017
ojo,2017-09-13,default,19,NA,2017
ojo,2017-09-13,default,7,NA,2017
ojo,2017-09-13,default,13,NA,2017
ojo,2017-09-13,default,1,NA,2017
ojo,2017-09-13,default,2,NA,2017
ojo,2017-09-13,default,14,NA,2017
ojo,2017-09-13,default,22,NA,2017
ojo,2017-09-13,default,8,NA,2017
ojo,2017-09-13,default,3,NA,2017
ojo,2017-09-13,default,17,NA,2017
ojo,2017-09-13,default,10,NA,2017
ojo,2017-09-13,default,11,NA,2017
ojo,2017-09-13,default,4,NA,2017
ojo,2017-09-13,default,15,NA,2017
ojo,2017-09-13,default,18,NA,2017
ojo,2017-09-13,default,23,NA,2017
ojo,2017-09-13,default,5,NA,2017
ojo,2017-09-16,default,22,NA,2017
ojo,2017-09-16,default,17,NA,2017
ojo,2017-09-16,default,2,NA,2017
ojo,2017-09-16,default,10,NA,2017
ojo,2017-09-16,default,19,NA,2017
ojo,2017-09-16,default,3,NA,2017
ojo,2017-09-16,default,15,NA,2017
ojo,2017-09-16,default,7,NA,2017
ojo,2017-09-16,default,4,NA,2017
ojo,2017-09-16,default,8,NA,2017
ojo,2017-09-16,default,5,NA,2017
ojo,2017-09-16,default,9,NA,2017
ojo,2017-09-16,default,11,NA,2017
ojo,2017-09-16,default,6,NA,2017
ojo,2017-09-16,default,24,NA,2017
ojo,2017-09-16,default,12,NA,2017
ojo,2017-09-16,default,18,NA,2017
ojo,2017-09-16,default,23,NA,2017
ojo,2017-09-16,default,14,NA,2017
ojo,2017-09-16,default,20,NA,2017
ojo,2017-09-16,default,21,NA,2017
ojo,2017-09-16,default,13,NA,2017
ojo,2017-09-16,default,16,NA,2017
ojo,2017-09-16,default,1,NA,2017
ojo,2017-09-30,default,20,NA,2017
ojo,2017-09-30,default,4,NA,2017
ojo,2017-09-30,default,19,NA,2017
ojo,2017-09-30,default,12,NA,2017
ojo,2017-09-30,default,5,NA,2017
ojo,2017-09-30,default,1,NA,2017
ojo,2017-09-30,default,13,NA,2017
ojo,2017-09-30,default,11,NA,2017
ojo,2017-09-30,default,22,NA,2017
ojo,2017-09-30,default,24,NA,2017
ojo,2017-09-30,default,10,NA,2017
ojo,2017-09-30,default,14,NA,2017
ojo,2017-09-30,default,8,NA,2017
ojo,2017-09-30,default,21,NA,2017
ojo,2017-09-30,default,7,NA,2017
ojo,2017-09-30,default,16,NA,2017
ojo,2017-09-30,default,6,NA,2017
ojo,2017-09-30,default,17,NA,2017
ojo,2017-09-30,default,2,NA,2017
ojo,2017-09-30,default,23,NA,2017
ojo,2017-09-30,default,15,NA,2017
ojo,2017-09-30,default,18,NA,2017
ojo,2017-09-30,default,3,NA,2017
ojo,2017-09-30,default,9,NA,2017
ojo,2017-09-03,default,21,NA,2017
ojo,2017-09-03,default,9,NA,2017
ojo,2017-09-03,default,10,NA,2017
ojo,2017-09-03,default,14,NA,2017
ojo,2017-09-03,default,4,NA,2017
ojo,2017-09-03,default,18,NA,2017
ojo,2017-09-03,default,20,NA,2017
ojo,2017-09-03,default,15,NA,2017
ojo,2017-09-03,default,6,NA,2017
ojo,2017-09-03,default,22,NA,2017
ojo,2017-09-03,default,11,NA,2017
ojo,2017-09-03,default,3,NA,2017
ojo,2017-09-03,default,23,NA,2017
ojo,2017-09-03,default,13,NA,2017
ojo,2017-09-03,default,19,NA,2017
ojo,2017-09-03,default,1,NA,2017
ojo,2017-09-03,default,16,NA,2017
ojo,2017-09-03,default,8,NA,2017
ojo,2017-09-03,default,2,NA,2017
ojo,2017-09-03,default,7,NA,2017
ojo,2017-09-03,default,12,NA,2017
ojo,2017-09-03,default,17,NA,2017
ojo,2017-09-03,default,5,NA,2017
ojo,2017-09-03,default,24,NA,2017
ojo,2017-09-06,default,24,NA,2017
ojo,2017-09-06,default,16,NA,2017
ojo,2017-09-06,default,20,NA,2017
ojo,2017-09-06,default,22,NA,2017
ojo,2017-09-06,default,18,NA,2017
ojo,2017-09-06,default,6,NA,2017
ojo,2017-09-06,default,23,NA,2017
ojo,2017-09-06,default,3,NA,2017
ojo,2017-09-06,default,15,NA,2017
ojo,2017-09-06,default,19,NA,2017
ojo,2017-09-06,default,5,NA,2017
ojo,2017-09-06,default,2,NA,2017
ojo,2017-09-06,default,17,NA,2017
ojo,2017-09-06,default,11,NA,2017
ojo,2017-09-06,default,9,NA,2017
ojo,2017-09-06,default,13,NA,2017
ojo,2017-09-06,default,7,NA,2017
ojo,2017-09-06,default,12,NA,2017
ojo,2017-09-06,default,1,NA,2017
ojo,2017-09-06,default,8,NA,2017
ojo,2017-09-06,default,14,NA,2017
ojo,2017-09-06,default,4,NA,2017
ojo,2017-09-06,default,10,NA,2017
ojo,2017-09-06,default,21,NA,2017
ojo,2017-09-22,default,9,NA,2017
ojo,2017-09-22,default,24,NA,2017
ojo,2017-09-22,default,7,NA,2017
ojo,2017-09-22,default,15,NA,2017
ojo,2017-09-22,default,8,NA,2017
ojo,2017-09-22,default,3,NA,2017
ojo,2017-09-22,default,16,NA,2017
ojo,2017-09-22,default,21,NA,2017
ojo,2017-09-22,default,18,NA,2017
ojo,2017-09-22,default,20,NA,2017
ojo,2017-09-22,default,6,NA,2017
ojo,2017-09-22,default,13,NA,2017
ojo,2017-09-22,default,19,NA,2017
ojo,2017-09-22,default,2,NA,2017
ojo,2017-09-22,default,22,NA,2017
ojo,2017-09-22,default,1,NA,2017
ojo,2017-09-22,default,14,NA,2017
ojo,2017-09-22,default,17,NA,2017
ojo,2017-09-22,default,10,NA,2017
ojo,2017-09-22,default,5,NA,2017
ojo,2017-09-22,default,12,NA,2017
ojo,2017-09-22,default,11,NA,2017
ojo,2017-09-22,default,4,NA,2017
ojo,2017-09-22,default,23,NA,2017
ojo,2017-09-25,default,24,NA,2017
ojo,2017-09-25,default,18,NA,2017
ojo,2017-09-25,default,3,NA,2017
ojo,2017-09-25,default,23,NA,2017
ojo,2017-09-25,default,1,NA,2017
ojo,2017-09-25,default,13,NA,2017
ojo,2017-09-25,default,25,NA,2017
ojo,2017-09-25,default,4,NA,2017
ojo,2017-09-25,default,21,NA,2017
ojo,2017-09-25,default,20,NA,2017
ojo,2017-09-25,default,9,NA,2017
ojo,2017-09-25,default,26,NA,2017
ojo,2017-09-25,default,6,NA,2017
ojo,2017-09-25,default,17,NA,2017
ojo,2017-09-25,default,2,NA,2017
ojo,2017-09-25,default,15,NA,2017
ojo,2017-09-25,default,28,NA,2017
ojo,2017-09-25,default,5,NA,2017
ojo,2017-09-25,default,8,NA,2017
ojo,2017-09-25,default,14,NA,2017
ojo,2017-09-25,default,16,NA,2017
ojo,2017-09-25,default,12,NA,2017
ojo,2017-09-25,default,22,NA,2017
ojo,2017-09-25,default,27,NA,2017
ojo,2017-09-25,default,10,NA,2017
ojo,2017-09-25,default,19,NA,2017
ojo,2017-09-25,default,7,NA,2017
ojo,2017-09-25,default,11,NA,2017
ojo,2017-09-20,default,14,NA,2017
ojo,2017-09-20,default,9,NA,2017
ojo,2017-09-20,default,4,NA,2017
ojo,2017-09-20,default,2,NA,2017
ojo,2017-09-20,default,8,NA,2017
ojo,2017-09-20,default,17,NA,2017
ojo,2017-09-20,default,24,NA,2017
ojo,2017-09-20,default,7,NA,2017
ojo,2017-09-20,default,11,NA,2017
ojo,2017-09-20,default,1,NA,2017
ojo,2017-09-20,default,13,NA,2017
ojo,2017-09-20,default,19,NA,2017
ojo,2017-09-20,default,23,NA,2017
ojo,2017-09-20,default,10,NA,2017
ojo,2017-09-20,default,5,NA,2017
ojo,2017-09-20,default,20,NA,2017
ojo,2017-09-20,default,6,NA,2017
ojo,2017-09-20,default,16,NA,2017
ojo,2017-09-20,default,22,NA,2017
ojo,2017-09-20,default,3,NA,2017
ojo,2017-09-20,default,21,NA,2017
ojo,2017-09-20,default,12,NA,2017
ojo,2017-09-20,default,18,NA,2017
ojo,2017-09-20,default,15,NA,2017
ojo,2017-09-28,default,21,NA,2017
ojo,2017-09-28,default,2,NA,2017
ojo,2017-09-28,default,6,NA,2017
ojo,2017-09-28,default,15,NA,2017
ojo,2017-09-28,default,22,NA,2017
ojo,2017-09-28,default,12,NA,2017
ojo,2017-09-28,default,14,NA,2017
ojo,2017-09-28,default,23,NA,2017
ojo,2017-09-28,default,7,NA,2017
ojo,2017-09-28,default,5,NA,2017
ojo,2017-09-28,default,3,NA,2017
ojo,2017-09-28,default,19,NA,2017
ojo,2017-09-28,default,1,NA,2017
ojo,2017-09-28,default,13,NA,2017
ojo,2017-09-28,default,9,NA,2017
ojo,2017-09-28,default,20,NA,2017
ojo,2017-09-28,default,17,NA,2017
ojo,2017-09-28,default,11,NA,2017
ojo,2017-09-28,default,24,NA,2017
ojo,2017-09-28,default,8,NA,2017
ojo,2017-09-28,default,16,NA,2017
ojo,2017-09-28,default,18,NA,2017
ojo,2017-09-28,default,4,NA,2017
ojo,2017-09-28,default,10,NA,2017
ojo,2017-09-12,default,7,NA,2017
ojo,2017-09-12,default,21,NA,2017
ojo,2017-09-12,default,14,NA,2017
ojo,2017-09-12,default,24,NA,2017
ojo,2017-09-12,default,11,NA,2017
ojo,2017-09-12,default,6,NA,2017
ojo,2017-09-12,default,23,NA,2017
ojo,2017-09-12,default,17,NA,2017
ojo,2017-09-12,default,12,NA,2017
ojo,2017-09-12,default,4,NA,2017
ojo,2017-09-12,default,10,NA,2017
ojo,2017-09-12,default,5,NA,2017
ojo,2017-09-12,default,8,NA,2017
ojo,2017-09-12,default,18,NA,2017
ojo,2017-09-12,default,19,NA,2017
ojo,2017-09-12,default,3,NA,2017
ojo,2017-09-12,default,22,NA,2017
ojo,2017-09-12,default,16,NA,2017
ojo,2017-09-12,default,2,NA,2017
ojo,2017-09-12,default,15,NA,2017
ojo,2017-09-12,default,9,NA,2017
ojo,2017-09-12,default,1,NA,2017
ojo,2017-09-12,default,20,NA,2017
ojo,2017-09-12,default,13,NA,2017
ojo,2017-09-15,default,18,NA,2017
ojo,2017-09-15,default,7,NA,2017
ojo,2017-09-15,default,5,NA,2017
ojo,2017-09-15,default,14,NA,2017
ojo,2017-09-15,default,12,NA,2017
ojo,2017-09-15,default,1,NA,2017
ojo,2017-09-15,default,6,NA,2017
ojo,2017-09-15,default,11,NA,2017
ojo,2017-09-15,default,19,NA,2017
ojo,2017-09-15,default,20,NA,2017
ojo,2017-09-15,default,17,NA,2017
ojo,2017-09-15,default,13,NA,2017
ojo,2017-09-15,default,10,NA,2017
ojo,2017-09-15,default,21,NA,2017
ojo,2017-09-15,default,4,NA,2017
ojo,2017-09-15,default,24,NA,2017
ojo,2017-09-15,default,9,NA,2017
ojo,2017-09-15,default,15,NA,2017
ojo,2017-09-15,default,3,NA,2017
ojo,2017-09-15,default,2,NA,2017
ojo,2017-09-15,default,23,NA,2017
ojo,2017-09-15,default,8,NA,2017
ojo,2017-09-15,default,22,NA,2017
ojo,2017-09-15,default,16,NA,2017
ojo,2017-09-10,default,10,NA,2017
ojo,2017-09-10,default,20,NA,2017
ojo,2017-09-10,default,4,NA,2017
ojo,2017-09-10,default,5,NA,2017
ojo,2017-09-10,default,16,NA,2017
ojo,2017-09-10,default,19,NA,2017
ojo,2017-09-10,default,18,NA,2017
ojo,2017-09-10,default,14,NA,2017
ojo,2017-09-10,default,13,NA,2017
ojo,2017-09-10,default,17,NA,2017
ojo,2017-09-10,default,12,NA,2017
ojo,2017-09-10,default,8,NA,2017
ojo,2017-09-10,default,24,NA,2017
ojo,2017-09-10,default,1,NA,2017
ojo,2017-09-10,default,6,NA,2017
ojo,2017-09-10,default,2,NA,2017
ojo,2017-09-10,default,22,NA,2017
ojo,2017-09-10,default,21,NA,2017
ojo,2017-09-10,default,3,NA,2017
ojo,2017-09-10,default,11,NA,2017
ojo,2017-09-10,default,23,NA,2017
ojo,2017-09-10,default,9,NA,2017
ojo,2017-09-10,default,15,NA,2017
ojo,2017-09-10,default,7,NA,2017
ojo,2017-09-18,default,24,NA,2017
ojo,2017-09-18,default,1,NA,2017
ojo,2017-09-18,default,22,NA,2017
ojo,2017-09-18,default,23,NA,2017
ojo,2017-09-18,default,15,NA,2017
ojo,2017-09-18,default,6,NA,2017
ojo,2017-09-18,default,14,NA,2017
ojo,2017-09-18,default,13,NA,2017
ojo,2017-09-18,default,11,NA,2017
ojo,2017-09-18,default,5,NA,2017
ojo,2017-09-18,default,18,NA,2017
ojo,2017-09-18,default,10,NA,2017
ojo,2017-09-18,default,21,NA,2017
ojo,2017-09-18,default,3,NA,2017
ojo,2017-09-18,default,19,NA,2017
ojo,2017-09-18,default,20,NA,2017
ojo,2017-09-18,default,9,NA,2017
ojo,2017-09-18,default,16,NA,2017
ojo,2017-09-18,default,17,NA,2017
ojo,2017-09-18,default,12,NA,2017
ojo,2017-09-18,default,7,NA,2017
ojo,2017-09-18,default,8,NA,2017
ojo,2017-09-18,default,4,NA,2017
